"","X","day","month","year","plot","subplot","focal.analysis","fruit","seed","BEMA","CETE","CHFU","HOMA","LEMA","ME.sp","PAIN","PLCO","PO.sp","rare","SASO","SCLA","SPRU"
"8627",8627,30,9,2015,4,"E3","SASO",115,211.451040155091,0,0,1,1,0,1,0,0,0,0,2,0,0
"8628",8628,20,5,2015,2,"A1","PO.sp",3,281.609436174154,0,0,1,0,0,0,0,0,4,0,1,1,0
"8629",8629,20,5,2015,2,"A5","PO.sp",3,161.845606274549,0,5,2,0,0,1,0,0,1,0,0,0,0
"8630",8630,27,5,2015,2,"B5","PO.sp",3,188.338601502807,0,3,0,1,0,0,0,0,5,0,0,0,0
"8631",8631,27,5,2015,3,"B5","PO.sp",3,158.542347514003,0,0,0,0,0,0,0,0,4,0,0,0,0
"8632",8632,27,5,2015,3,"D6","PO.sp",3,239.116898388057,0,0,0,1,0,0,1,0,5,0,0,0,0
"8633",8633,1,7,2015,7,"E4","PO.sp",3,344.652419360724,0,0,0,1,0,0,0,0,1,3,1,0,0
"8634",8634,20,5,2015,1,"F4","PO.sp",3,280.839285917756,0,2,0,0,0,0,1,1,2,0,0,0,0
"8635",8635,20,5,2015,2,"F4","PO.sp",3,282.416065287786,0,5,1,0,0,0,0,3,3,0,0,0,0
"8636",8636,27,5,2015,2,"F4","PO.sp",3,245.424723366702,0,0,2,0,0,0,0,1,3,0,1,1,0
"8637",8637,27,5,2015,2,"F5","PO.sp",3,362.722391433994,0,0,1,0,0,0,0,2,0,1,0,1,0
"8638",8638,16,4,2020,9,"B1","LEMA",7,198.848510209421,0,0,0,0,0,0,0,0,0,1,0,2,0
"8639",8639,16,4,2020,9,"C4","LEMA",7,188.496157691063,0,0,0,0,0,0,0,1,0,0,0,0,0
"8640",8640,9,4,2021,2,"A2","LEMA",4,177.276568332421,0,0,0,0,6,1,0,0,0,0,0,0,0
"8641",8641,9,4,2021,2,"A4","LEMA",4,180.896081668992,0,0,0,0,3,5,0,2,0,0,0,0,0
"8642",8642,9,4,2021,2,"C5","LEMA",4,323.752386649364,0,0,0,0,3,3,0,0,0,0,0,0,0
"8643",8643,9,4,2021,2,"D3","LEMA",4,252.992675435082,0,0,0,0,3,3,4,0,0,0,0,0,0
"8644",8644,9,4,2021,2,"D5","LEMA",4,280.965703096543,0,6,0,0,2,3,0,0,0,0,0,0,0
"8645",8645,9,4,2021,2,"E1","LEMA",4,180.506024675095,0,0,0,0,3,2,0,0,0,1,0,0,0
"8646",8646,9,4,2021,2,"E4","LEMA",4,239.501491654275,0,0,0,0,0,1,0,0,0,5,0,0,0
"8647",8647,9,4,2021,2,"F2","LEMA",4,251.820013375851,0,0,0,0,5,3,0,0,0,0,0,0,0
"8648",8648,9,4,2021,2,"F6","LEMA",4,84.5474196925349,0,3,0,0,1,0,0,0,0,0,0,2,0
"8649",8649,9,4,2021,1,"C3","CHFU",8,268.078829398017,3,0,0,0,2,0,0,0,0,0,0,0,0
"8650",8650,11,3,2015,2,"B1","rare",8,328.260659467394,0,0,0,2,0,0,0,0,0,0,0,0,0
"8651",8651,0,0,2015,2,"C1","rare",8,79.7062662575199,0,0,0,0,2,0,0,0,1,0,0,0,0
"8652",8652,0,0,2015,1,"C4","rare",8,86.7336414741686,0,0,0,0,2,0,0,0,2,0,0,0,0
"8653",8653,2,4,2016,2,"D3","BEMA",58,6229.0503956041,0,0,0,4,1,3,0,0,0,0,0,0,0
"8654",8654,1,7,2015,8,"A3","rare",58,159.062021748531,0,0,0,0,0,0,0,0,0,0,0,0,0
"8655",8655,30,9,2015,7,"C2","SASO",116,85.9742904545411,0,0,0,0,0,0,0,0,0,0,1,0,0
"8656",8656,30,9,2015,4,"F1","SASO",116,61.4879683306492,0,0,0,0,0,0,1,1,0,0,1,0,0
"8657",8657,9,4,2021,4,"F5","CHFU",5,267.535046021252,1,1,0,6,0,0,0,0,0,0,0,0,0
"8658",8658,9,4,2021,9,"D3","PO.sp",1,233.716909096049,0,2,0,0,0,0,0,0,0,0,0,0,0
"8659",8659,9,4,2021,9,"E2","PO.sp",1,317.856260031713,0,0,4,0,0,0,0,0,0,3,0,0,0
"8660",8660,9,4,2021,9,"E3","PO.sp",1,294.42502075692,0,0,5,0,0,0,0,0,0,0,0,1,0
"8661",8661,9,4,2021,9,"E5","PO.sp",1,180.382188159517,0,0,0,0,0,0,0,0,3,2,0,0,0
"8662",8662,9,4,2021,9,"F3","PO.sp",1,101.737499544418,0,0,4,0,2,0,0,0,0,0,0,0,0
"8663",8663,9,4,2021,8,"A3","CHFU",6,491.55130296944,0,5,0,0,1,1,1,0,0,0,0,0,0
"8664",8664,9,4,2021,9,"C3","CHFU",6,287.531876423452,0,0,2,0,0,0,0,0,0,2,0,1,0
"8665",8665,9,4,2021,9,"E6","CHFU",6,120.03738932513,0,2,0,0,0,0,0,0,0,1,0,0,0
"8666",8666,15,4,2020,2,"E4","LEMA",13,1261.80366202292,11,0,0,0,0,0,0,0,0,0,0,0,0
"8667",8667,27,5,2020,7,"C2","rare",13,32.9955500944737,0,0,0,0,1,1,0,0,1,0,0,0,3
"8668",8668,30,9,2015,4,"A2","SASO",117,177.643670529907,0,0,1,1,1,0,0,0,0,0,0,0,0
"8669",8669,9,4,2021,7,"A2","LEMA",5,283.806212021921,0,2,0,1,1,0,0,0,0,0,0,0,1
"8670",8670,27,5,2015,3,"B4","rare",5,258.475749118105,0,0,0,1,0,1,0,0,0,0,0,0,0
"8671",8671,27,5,2015,3,"D1","rare",5,70.8260869857031,0,0,0,2,0,2,1,0,0,0,0,0,0
"8672",8672,1,7,2015,8,"E4","SPRU",5,138.171039200205,0,0,0,0,0,0,0,0,2,0,0,0,0
"8673",8673,1,4,2020,7,"A4","rare",5,140.448433868449,0,0,0,0,0,0,0,0,2,0,1,0,8
"8674",8674,1,4,2020,7,"F1","rare",5,5.37189736071552,0,0,0,0,0,1,0,0,1,0,0,0,4
"8675",8675,27,5,2020,2,"D1","rare",9,177.200907087762,4,1,0,0,1,0,0,0,0,0,0,0,0
"8676",8676,15,4,2020,1,"C4","LEMA",4,291.22645322655,0,0,0,0,3,0,0,0,0,0,0,0,0
"8677",8677,27,5,2020,2,"C4","rare",4,0.486963659848968,0,2,0,0,5,0,0,0,0,0,0,0,0
"8678",8678,1,4,2020,7,"F6","rare",4,324.246259816591,0,0,0,0,1,1,0,0,5,3,2,0,0
"8679",8679,2,4,2016,1,"E1","BEMA",59,8200.87376943919,0,0,0,14,7,0,0,0,0,0,0,0,0
"8680",8680,9,4,2021,8,"F5","CHFU",3,47.565390319259,0,3,4,0,4,4,0,1,0,0,0,0,0
"8681",8681,13,6,2018,6,"A3","rare",3,1459.67973282925,0,0,0,21,0,0,0,0,0,0,0,0,0
"8682",8682,29,5,2017,2,"A4","rare",3,1562.00511823367,0,1,0,19,0,0,2,0,0,2,0,0,0
"8683",8683,30,5,2017,6,"B1","rare",3,111.854887450634,0,0,0,7,0,0,0,3,0,0,1,0,0
"8684",8684,13,6,2018,2,"B2","rare",3,1439.53741431753,0,0,0,30,0,0,0,0,0,0,0,0,0
"8685",8685,9,4,2021,2,"B2","rare",3,166.990086439787,0,0,0,0,4,0,3,0,0,0,12,0,0
"8686",8686,30,5,2017,6,"B2","rare",3,1585.51598568958,0,0,0,7,0,0,0,4,0,0,0,0,0
"8687",8687,13,6,2018,5,"B4","rare",3,3836.2295936109,0,0,0,16,0,0,0,0,0,0,0,0,0
"8688",8688,13,6,2018,5,"B5","rare",3,34.2664575650944,0,0,0,15,0,0,0,0,0,0,0,0,0
"8689",8689,13,6,2018,5,"B6","rare",3,590.630214121022,0,0,0,5,0,0,0,0,0,1,0,0,0
"8690",8690,29,5,2017,2,"C2","rare",3,952.702305668443,0,0,0,20,0,0,0,0,0,5,0,0,0
"8691",8691,9,4,2021,2,"C2","rare",3,21.434240496521,1,8,0,0,3,0,1,0,0,0,0,0,0
"8692",8692,13,6,2018,2,"C3","rare",3,381.356981935664,0,0,0,17,0,0,0,0,0,0,0,0,0
"8693",8693,29,5,2017,1,"D2","rare",3,1495.28851948158,0,0,0,11,0,0,4,2,0,4,0,0,0
"8694",8694,30,5,2017,5,"D3","rare",3,2011.6511222477,0,0,0,17,0,0,0,0,0,0,0,0,0
"8695",8695,29,5,2017,2,"D4","rare",3,1890.76237964231,0,1,0,17,0,0,0,0,0,2,0,0,0
"8696",8696,13,6,2018,2,"D5","rare",3,1994.16693742627,0,0,0,35,0,0,0,0,0,0,0,0,0
"8697",8697,9,4,2021,2,"D6","rare",3,136.466076855178,0,1,0,0,1,0,0,0,0,0,0,2,0
"8698",8698,29,5,2017,2,"E1","rare",3,294.636934980099,0,1,0,15,0,0,1,0,0,3,0,0,0
"8699",8699,29,5,2017,1,"E2","rare",3,2374.16672848462,0,0,0,10,0,0,2,0,0,4,0,0,0
"8700",8700,13,6,2018,3,"E3","rare",3,1605.87474536969,0,0,0,18,0,0,0,0,0,0,0,0,0
"8701",8701,30,5,2017,5,"E3","rare",3,686.433784045023,0,0,0,17,0,0,0,0,2,0,1,0,0
"8702",8702,9,4,2021,2,"E5","rare",3,233.424945722802,0,0,0,0,2,0,0,0,0,0,0,4,0
"8703",8703,29,5,2017,2,"E6","rare",3,1764.24779953847,0,1,0,17,0,0,0,0,2,4,0,0,0
"8704",8704,13,6,2018,2,"E6","rare",3,6080.32106085854,0,0,0,35,0,0,0,0,0,0,0,0,0
"8705",8705,29,5,2017,1,"F1","rare",3,1637.80999013371,0,0,0,16,0,0,1,0,0,0,0,1,0
"8706",8706,29,5,2017,1,"F2","rare",3,306.500338441114,0,0,0,11,0,0,1,0,0,0,0,0,0
"8707",8707,13,6,2018,4,"F4","rare",3,2711.47586422453,0,0,0,10,0,0,0,0,0,1,0,0,0
"8708",8708,13,6,2018,5,"F6","rare",3,1144.79659980979,0,0,0,17,0,0,0,0,0,0,1,0,0
"8709",8709,9,4,2021,8,"A6","PO.sp",1,143.981554280462,0,0,0,0,0,2,0,4,1,0,0,0,0
"8710",8710,7,5,2015,4,"A5","PLCO",7,260.337764869929,0,0,2,2,0,0,0,1,0,0,0,0,0
"8711",8711,28,4,2015,1,"B2","PLCO",7,128.512508490132,0,0,0,1,1,0,0,1,0,0,0,0,0
"8712",8712,28,4,2015,1,"C3","PLCO",7,573.368161116774,0,0,1,1,0,0,1,0,0,0,0,0,0
"8713",8713,7,5,2015,6,"C5","PLCO",7,1038.15659060507,0,0,3,2,1,0,0,1,0,0,0,0,0
"8714",8714,28,4,2015,1,"C6","PLCO",7,948.849019643689,0,0,1,1,1,0,0,0,0,1,0,0,0
"8715",8715,7,5,2015,3,"D3","PLCO",7,1464.22624307327,0,10,0,0,0,0,1,0,4,0,0,0,0
"8716",8716,7,5,2015,4,"D4","PLCO",7,1394.81840604177,0,0,0,1,0,0,1,0,0,0,0,2,0
"8717",8717,28,4,2015,1,"E5","PLCO",7,993.140580113889,0,0,1,1,0,0,0,1,0,0,0,0,0
"8718",8718,28,4,2015,2,"E5","PLCO",7,516.912109174744,0,0,1,0,2,0,1,0,4,0,1,0,0
"8719",8719,7,5,2015,4,"F6","PLCO",7,1446.1182804603,0,0,3,2,1,0,0,0,0,0,0,2,0
"8720",8720,30,9,2015,6,"D6","SASO",119,94.3557383857021,0,0,2,0,0,0,0,0,0,0,0,0,0
"8721",8721,16,4,2020,7,"E3","HOMA",12,237.974850278069,0,0,0,0,0,1,0,0,0,0,0,0,4
"8722",8722,29,5,2020,4,"A3","CETE",2,45.7487076160477,0,0,0,6,0,0,0,0,0,0,0,0,0
"8723",8723,27,5,2020,3,"B4","CETE",2,391.894053594436,0,1,0,5,0,0,0,0,0,0,0,0,0
"8724",8724,29,5,2020,4,"B5","CETE",2,142.161095508597,0,1,0,6,0,0,0,0,0,0,0,0,0
"8725",8725,29,5,2020,5,"B6","CETE",2,382.225101395938,0,0,0,7,0,0,0,0,0,0,0,0,0
"8726",8726,9,4,2021,1,"A5","LEMA",6,267.734891023659,0,0,0,0,3,0,0,0,0,0,0,0,0
"8727",8727,1,4,2020,8,"E6","rare",4,231.156889891441,0,0,0,0,0,0,0,0,0,7,0,0,0
"8728",8728,2,4,2016,6,"A6","LEMA",5,2945.49770632147,1,0,0,1,0,0,0,2,0,0,0,0,0
"8729",8729,2,4,2016,6,"B1","LEMA",5,866.093231665125,1,0,0,0,1,0,0,5,0,0,0,0,0
"8730",8730,2,4,2016,6,"B2","LEMA",5,715.620265756348,0,0,0,0,2,0,0,2,0,0,0,0,0
"8731",8731,2,4,2016,6,"B6","LEMA",5,1819.05136882033,2,0,0,9,1,0,0,1,0,0,0,0,0
"8732",8732,2,4,2016,9,"D3","LEMA",5,683.773264344947,3,0,0,0,0,0,0,0,0,0,0,0,0
"8733",8733,2,4,2016,6,"D6","LEMA",5,1524.84102375256,0,0,0,2,0,0,0,4,0,1,0,0,0
"8734",8734,2,4,2016,7,"E3","LEMA",5,1700.1145171696,1,0,0,0,0,0,0,0,0,1,0,0,0
"8735",8735,2,4,2016,1,"E4","LEMA",5,3227.33920887153,0,0,0,2,5,0,0,2,0,0,0,0,0
"8736",8736,2,4,2016,6,"F5","LEMA",5,2542.52572507493,0,0,0,5,1,0,0,8,0,0,0,0,0
"8737",8737,2,4,2016,7,"F5","LEMA",5,5077.48871896241,2,0,0,0,0,1,0,0,9,0,0,0,0
"8738",8738,2,4,2016,8,"F5","LEMA",5,4216.26106081814,1,0,0,0,0,2,0,0,0,0,0,0,0
"8739",8739,1,4,2020,9,"E3","CHFU",12,20.2978013661838,1,0,3,0,0,0,1,0,0,0,0,0,0
"8740",8740,27,5,2020,2,"F6","rare",15,72.445863017789,0,0,0,0,2,0,0,0,0,0,0,0,0
"8741",8741,27,5,2015,2,"A6","HOMA",16,366.891272521336,0,0,0,3,1,1,0,0,0,0,0,1,0
"8742",8742,27,5,2015,3,"D4","HOMA",16,370.422748598002,0,0,1,0,0,0,0,0,1,0,0,0,0
"8743",8743,27,5,2015,2,"D6","HOMA",16,370.249153596461,0,0,0,0,1,0,1,1,6,0,0,0,0
"8744",8744,1,7,2015,7,"F1","HOMA",16,308.184303031632,0,0,0,0,0,0,0,0,0,0,3,0,0
"8745",8745,20,5,2015,2,"F5","HOMA",16,355.644709723372,0,4,0,1,0,0,0,2,0,0,0,0,0
"8746",8746,27,5,2015,2,"F6","HOMA",16,400.956053441889,0,3,0,1,1,0,0,1,0,0,0,0,0
"8747",8747,30,5,2017,4,"A1","PAIN",20,387.219296855315,0,0,0,17,0,0,0,0,2,0,0,0,0
"8748",8748,30,5,2017,5,"A3","PAIN",20,319.214720718043,0,0,0,17,0,0,0,0,2,0,0,0,0
"8749",8749,30,5,2017,6,"A3","PAIN",20,600.47355120716,0,0,0,9,0,0,0,0,0,0,0,0,0
"8750",8750,29,5,2017,1,"A5","PAIN",20,417.801373898228,0,2,0,21,0,0,1,0,0,0,0,0,0
"8751",8751,30,5,2017,4,"A5","PAIN",20,562.423300888398,0,0,0,14,0,0,0,0,0,0,0,0,0
"8752",8752,30,5,2017,5,"A6","PAIN",20,709.115042368737,0,0,0,7,0,0,0,2,1,0,0,0,0
"8753",8753,29,5,2017,1,"B1","PAIN",20,696.794953011217,0,0,0,17,0,0,0,0,0,0,0,0,0
"8754",8754,30,5,2017,4,"B1","PAIN",20,358.439447023353,0,0,0,16,0,0,0,0,0,1,0,0,0
"8755",8755,30,5,2017,6,"B1","PAIN",20,407.52187119812,0,0,0,2,0,0,0,4,0,0,0,0,0
"8756",8756,29,5,2017,1,"B2","PAIN",20,521.894064494069,0,0,0,22,0,0,0,0,0,0,0,0,0
"8757",8757,30,5,2017,5,"B2","PAIN",20,199.155764870426,0,0,0,19,0,0,0,0,0,0,0,0,0
"8758",8758,29,5,2017,1,"B3","PAIN",20,674.72532235548,0,0,0,24,0,0,0,0,0,0,0,0,0
"8759",8759,30,5,2017,6,"B5","PAIN",20,540.155234363377,0,0,0,14,0,0,0,0,0,0,0,0,0
"8760",8760,30,5,2017,4,"B6","PAIN",20,366.918232557018,0,0,0,17,0,0,0,0,0,0,0,0,0
"8761",8761,30,5,2017,6,"B6","PAIN",20,568.371719234307,0,0,0,11,0,0,0,0,0,0,1,0,0
"8762",8762,30,5,2017,3,"C1","PAIN",20,610.061992474533,0,0,0,7,0,0,0,0,0,0,0,0,0
"8763",8763,30,5,2017,5,"C1","PAIN",20,280.056341953158,0,0,0,17,0,0,0,0,0,0,0,0,0
"8764",8764,30,5,2017,6,"C2","PAIN",20,194.37476337992,0,0,0,4,0,0,0,9,0,0,0,0,0
"8765",8765,30,5,2017,3,"C3","PAIN",20,796.280267798607,0,0,0,3,0,0,2,0,0,0,0,0,0
"8766",8766,27,5,2018,3,"C3","PAIN",20,585.669105653407,0,3,0,14,0,0,0,0,0,0,0,0,0
"8767",8767,30,5,2017,3,"C4","PAIN",20,345.917005053089,0,3,0,7,0,0,0,0,0,0,0,0,0
"8768",8768,30,5,2017,3,"C5","PAIN",20,342.575793562416,0,1,0,0,0,0,3,0,0,1,0,0,0
"8769",8769,27,5,2018,3,"C5","PAIN",20,394.628968433425,0,1,0,17,0,0,1,0,0,1,0,0,0
"8770",8770,30,5,2017,5,"C5","PAIN",20,323.421879706905,0,0,0,12,0,0,0,0,0,0,0,0,0
"8771",8771,29,5,2017,1,"C6","PAIN",20,345.501947710558,0,0,0,20,0,0,2,0,0,0,0,0,0
"8772",8772,30,5,2017,6,"C6","PAIN",20,454.903040217716,0,0,0,14,0,0,0,2,0,0,0,0,0
"8773",8773,29,5,2017,1,"D1","PAIN",20,476.099817661753,0,0,0,19,0,0,0,0,0,0,0,0,0
"8774",8774,29,5,2017,2,"D1","PAIN",20,616.042358311821,0,1,0,22,0,0,0,0,0,0,0,0,0
"8775",8775,30,5,2017,5,"D1","PAIN",20,418.17626275318,0,0,0,17,0,0,0,0,2,0,0,0,0
"8776",8776,29,5,2017,1,"D2","PAIN",20,478.026420134934,0,0,0,16,0,0,3,0,0,0,0,0,0
"8777",8777,29,5,2017,2,"D2","PAIN",20,442.279440828264,0,0,0,19,0,0,5,0,0,0,0,0,0
"8778",8778,30,5,2017,5,"D2","PAIN",20,664.095514748953,0,0,0,15,0,0,0,0,0,0,0,0,0
"8779",8779,30,5,2017,6,"D2","PAIN",20,458.253940946622,0,0,0,12,0,0,0,0,0,0,0,0,0
"8780",8780,29,5,2017,1,"D3","PAIN",20,379.809509083195,0,0,0,18,0,0,1,0,0,0,0,0,0
"8781",8781,30,5,2017,6,"D4","PAIN",20,652.535206285511,0,0,0,14,0,0,0,0,0,0,0,0,0
"8782",8782,30,5,2017,5,"D6","PAIN",20,648.926255897006,0,0,0,12,0,0,0,0,4,0,5,0,0
"8783",8783,30,5,2017,3,"E1","PAIN",20,523.654647436288,0,0,0,17,0,0,1,0,0,0,0,0,0
"8784",8784,30,5,2017,3,"E2","PAIN",20,317.871750298094,0,0,0,8,0,0,0,0,0,3,0,0,0
"8785",8785,30,5,2017,4,"E2","PAIN",20,278.294209619687,0,0,0,12,0,0,0,3,0,0,0,0,0
"8786",8786,30,5,2017,5,"E2","PAIN",20,592.14242008301,0,0,0,24,0,0,0,0,0,0,0,0,0
"8787",8787,30,5,2017,5,"E3","PAIN",20,794.346633302396,0,0,0,16,0,0,0,0,0,0,0,0,0
"8788",8788,27,5,2018,3,"E4","PAIN",20,580.073591292434,0,0,0,19,1,0,0,0,0,0,0,0,0
"8789",8789,30,5,2017,4,"E4","PAIN",20,527.838362609175,0,0,0,11,0,0,0,0,5,2,0,0,0
"8790",8790,30,5,2017,4,"E5","PAIN",20,440.512065773472,0,0,0,16,0,0,0,0,4,0,0,0,0
"8791",8791,30,5,2017,6,"F1","PAIN",20,431.749143062731,0,0,0,17,0,0,0,0,4,0,0,0,0
"8792",8792,29,5,2017,1,"F2","PAIN",20,598.727210734269,0,0,0,19,0,0,3,0,0,0,0,0,0
"8793",8793,30,5,2017,5,"F2","PAIN",20,530.345079461682,0,0,0,19,0,0,0,0,0,0,0,0,0
"8794",8794,29,5,2017,1,"F3","PAIN",20,883.084344048023,0,0,0,12,0,0,4,0,0,0,0,0,0
"8795",8795,30,5,2017,6,"F3","PAIN",20,550.372152662971,0,0,0,22,0,0,0,0,0,0,0,0,0
"8796",8796,29,5,2017,1,"F4","PAIN",20,289.073046399603,0,0,0,15,0,0,3,0,0,0,0,0,0
"8797",8797,30,5,2017,4,"F4","PAIN",20,509.985405511033,0,0,0,16,0,0,0,0,0,2,0,0,0
"8798",8798,30,5,2017,5,"F4","PAIN",20,334.779376436827,0,0,0,18,0,0,0,0,0,0,0,0,0
"8799",8799,30,5,2017,3,"F5","PAIN",20,342.81358730655,0,0,0,5,0,0,0,0,2,3,0,0,0
"8800",8800,30,5,2017,4,"F5","PAIN",20,703.555278505557,0,0,0,14,0,0,0,0,2,0,0,0,0
"8801",8801,28,4,2015,2,"A2","BEMA",60,8367.60180174366,3,0,2,1,1,0,3,1,0,0,0,0,0
"8802",8802,16,4,2020,7,"B1","BEMA",60,5565.32061419588,0,0,0,0,0,3,0,0,1,1,0,0,0
"8803",8803,23,4,2020,5,"B2","BEMA",60,2990.90056949358,0,0,0,8,1,0,0,0,0,0,0,0,0
"8804",8804,2,4,2016,6,"B2","BEMA",60,6375.13731128179,1,0,0,0,0,0,0,10,0,0,0,0,0
"8805",8805,7,5,2017,3,"D2","BEMA",60,548.700958754837,0,0,0,9,1,0,0,0,1,0,0,0,0
"8806",8806,15,4,2020,2,"D3","BEMA",60,2762.60969993833,0,0,0,0,2,0,0,0,0,0,0,1,0
"8807",8807,16,4,2020,7,"D5","BEMA",60,9659.12681903889,2,0,0,0,5,0,0,0,1,0,0,0,2
"8808",8808,15,4,2020,1,"F5","BEMA",60,6965.36592518909,1,0,0,0,2,0,0,0,0,0,0,0,0
"8809",8809,24,4,2016,9,"B5","ME.sp",120,123.17307436314,5,0,0,0,0,0,2,2,0,0,0,0,1
"8810",8810,24,4,2016,8,"B6","ME.sp",120,80.8192043024144,3,0,0,0,0,0,0,0,0,7,0,0,0
"8811",8811,24,4,2016,8,"C6","ME.sp",120,174.664328145307,3,0,0,1,0,2,0,0,0,0,0,0,0
"8812",8812,9,5,2017,2,"D1","ME.sp",120,51788.9416951215,0,1,0,1,0,0,0,0,0,0,0,0,0
"8813",8813,21,4,2016,2,"D3","ME.sp",120,151.366086903229,0,0,0,31,0,3,0,0,0,0,0,0,0
"8814",8814,21,4,2016,2,"D5","ME.sp",120,35.3714165666008,0,0,0,56,2,1,0,0,0,0,0,0,0
"8815",8815,22,4,2016,5,"E3","ME.sp",120,136.488725334749,0,0,0,24,2,1,0,0,0,0,0,0,0
"8816",8816,24,4,2016,9,"E4","ME.sp",120,222.219838202245,3,0,0,0,0,0,0,0,5,0,0,0,3
"8817",8817,24,4,2016,7,"F3","ME.sp",120,227.62569770102,3,0,0,0,0,0,0,0,0,5,4,0,0
"8818",8818,28,8,2016,3,"A5","SASO",120,213.152001215955,0,0,0,0,0,0,0,0,70,0,1,0,0
"8819",8819,7,9,2017,5,"A5","SASO",120,169.813869030425,0,0,0,10,0,0,0,0,0,0,1,0,0
"8820",8820,7,9,2017,5,"B5","SASO",120,203.00089371435,0,0,0,9,0,0,0,0,0,0,3,0,0
"8821",8821,30,9,2015,8,"B5","SASO",120,116.948692180592,0,0,0,0,0,0,0,0,0,2,0,0,0
"8822",8822,29,8,2016,6,"C1","SASO",120,147.56198110778,0,0,0,10,0,0,0,0,0,0,3,0,0
"8823",8823,19,9,2018,3,"D5","SASO",120,152.204279953746,0,0,0,20,0,0,0,0,0,0,3,0,0
"8824",8824,19,9,2018,2,"E4","SASO",120,168.928085399206,0,0,0,30,0,0,0,0,0,0,1,0,0
"8825",8825,28,8,2016,2,"E5","SASO",120,129.218057467302,0,0,0,60,0,0,0,0,0,0,1,0,0
"8826",8826,29,8,2016,5,"F1","SASO",120,109.001985786784,0,0,0,35,0,0,0,0,0,0,1,0,0
"8827",8827,19,9,2018,3,"F3","SASO",120,209.620851030611,0,0,0,20,0,0,0,0,0,0,2,0,0
"8828",8828,30,9,2015,6,"F6","SASO",120,77.7895966700328,0,0,1,1,0,0,0,1,0,0,0,0,0
"8829",8829,6,10,2020,2,"D4","SASO",240,240,0,0,0,3,1,0,0,0,0,0,0,0,0
"8830",8830,6,10,2020,3,"F3","SASO",240,240,0,0,0,4,0,0,0,0,0,0,0,0,0
"8831",8831,14,6,2018,2,"C2","CETE",1,289.041931092666,0,0,0,12,0,0,0,0,0,0,0,0,0
"8832",8832,14,6,2018,3,"D1","CETE",1,74.245087858446,0,0,0,45,0,0,0,0,0,0,0,0,0
"8833",8833,14,6,2018,1,"E2","CETE",1,138.974751890885,0,0,0,20,0,0,0,0,0,0,0,0,0
"8834",8834,14,6,2018,1,"F2","CETE",1,61.0350720417565,0,0,0,39,0,0,1,0,0,0,0,0,0
"8835",8835,13,5,2021,8,"A5","PO.sp",2,266.725222063703,0,0,0,0,0,0,0,1,0,0,0,0,0
"8836",8836,13,5,2021,9,"B1","PO.sp",2,361.716136978772,0,0,0,0,0,0,0,0,0,0,0,0,0
"8837",8837,13,5,2021,7,"B2","PO.sp",2,726.455650762024,0,0,0,0,2,0,1,0,0,0,0,0,0
"8838",8838,13,5,2021,9,"B2","PO.sp",2,363.455916939838,0,0,0,0,0,0,0,0,0,0,0,0,0
"8839",8839,13,5,2021,9,"B4","PO.sp",2,297.392876271073,0,5,0,0,0,0,0,0,0,2,0,0,0
"8840",8840,13,5,2021,9,"C2","PO.sp",2,316.194392853151,0,2,0,1,0,0,0,0,0,1,0,0,0
"8841",8841,13,5,2021,9,"C3","PO.sp",2,524.35951448278,0,0,0,0,0,0,0,0,0,0,0,0,0
"8842",8842,13,5,2021,7,"C5","PO.sp",2,699.32731022809,0,0,0,0,0,0,0,0,2,0,0,0,0
"8843",8843,13,5,2021,9,"D3","PO.sp",2,545.881150524662,0,2,0,0,0,0,1,0,4,0,0,0,0
"8844",8844,13,5,2021,9,"D5","PO.sp",2,362.427348666899,0,0,0,0,0,0,0,0,0,2,0,0,0
"8845",8845,13,5,2021,9,"E5","PO.sp",2,537.447815531455,0,1,0,0,0,0,0,0,3,2,0,0,0
"8846",8846,13,5,2021,7,"E6","PO.sp",2,704.493692119279,0,15,0,0,1,0,0,0,0,1,0,0,0
"8847",8847,13,5,2021,8,"F4","PO.sp",2,607.672941117638,0,0,0,0,1,0,0,0,0,1,0,0,0
"8848",8848,9,4,2021,1,"D2","CHFU",3,98.6418623624445,0,2,0,0,8,0,1,0,0,0,0,0,0
"8849",8849,9,4,2021,5,"C2","LEMA",3,346.698498624107,0,0,0,4,0,0,0,0,0,2,0,0,0
"8850",8850,9,4,2021,7,"B6","rare",5,255.124234762746,0,0,0,0,1,0,2,2,0,0,0,1,0
"8851",8851,7,5,2021,2,"A4","ME.sp",34,3169.87231963681,0,0,0,0,3,1,0,0,0,0,0,0,0
"8852",8852,15,4,2020,1,"F5","LEMA",5,405.560381696048,0,0,0,0,4,0,0,0,0,0,0,0,0
"8853",8853,27,5,2020,2,"E6","CETE",7,881.376358375953,0,7,0,1,5,0,0,0,0,0,0,0,0
"8854",8854,9,5,2017,5,"A1","rare",6,2437.44208759505,0,0,0,9,0,0,0,0,0,0,0,0,0
"8855",8855,14,6,2018,4,"C3","rare",6,2065.54969532124,0,0,0,15,0,0,0,0,0,0,0,0,0
"8856",8856,1,4,2020,8,"F1","CHFU",8,185.765779723457,2,0,0,0,0,2,0,0,7,0,0,0,0
"8857",8857,15,4,2020,1,"D3","LEMA",4,353.503243410564,0,0,0,0,3,0,0,0,0,0,0,0,0
"8858",8858,9,4,2021,8,"D3","LEMA",4,240.878867433508,0,0,0,0,1,0,0,1,0,1,0,0,0
