Project.ID,Plant.ID,species,sample.number,sla.mm2.mg,mean.seed.mass.mg,seed.notes,height.mm,width.longest.mm,width.90.from.longest.mm,leaf.area.mm2,leaf.wet.mass.mg,leaf.dry.mass.mg,aboverground.biomass.mg,number.buds,number.flowers,number.seeds,C13.plant.permill,delta.C13.discrimination.permill,C13.notes,root.dry.mass.mg,root.wet.mass.mg,root.volume.less.than.0.5mm.diameter.mm3,root.length.less.than.0.5mm.diameter.mm3,total.root.volume.cm3,total.root.length.cm,number.of.root.tips,root.length.per.volume.cm.m3,root.notes,stem.wet.mass.mg,stem.dry.mass.mg,stem.diameter.1.mm,stem.diameter.2.mm,stem.length
SURV.1,2011.white.5.2.Calandrinia.eremaea,Calandrinia eremaea,1,NA,0.076058968,,4,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.2.Erodium.cygnorum,Erodium cygnorum,1,NA,6.356784994,,90,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.2.Hyalosperma.glutinosum.subsp.glutinosum,Hyalosperma glutinosum subsp glutinosum,1,21.58475151,0.72884,,90,NA,NA,4.921323344,NA,0.228,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.2.Hypochaeris.glabra,Hypochaeris glabra,1,NA,0.41599678,,10,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.2.Levenhookia.dubia,Levenhookia dubia,1,NA,0.012798718,,17,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.2.Lobelia.gibbosa,Lobelia gibbosa,1,NA,0.01,,105,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.2.Neurachne.alopecuroidea,Neurachne alopecuroidea,1,8.074833432,NA,,145,NA,NA,93.07860497,NA,11.527,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.2.Parentucellia.latifolia,Parentucellia latifolia,1,NA,0.008838178,,95,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.2.Pentameris.airoides,Pentameris airoides,1,NA,0.050803484,,55,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.2.Phyllangium.sulcatum,Phyllangium sulcatum,1,NA,0.061341389,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.2.Podolepis.lessonii,Podolepis lessonii,1,NA,0.030797751,,100,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.2.Poranthera.microphylla,Poranthera microphylla,1,NA,0.059450714,,40,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.2.Rhodanthe.laevis,Rhodanthe laevis,1,NA,0.04108,,55,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.2.Schoenus.nanus,Schoenus nanus,1,NA,0.081687979,,38,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.2.Trachymene.ornata,Trachymene ornata,1,NA,1.68171,,80,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.2.Wahlenbergia.gracilenta,Wahlenbergia gracilenta,1,NA,0.007774194,,65,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.2.Waitzia.acuminata,Waitzia acuminata,1,NA,0.081320335,,200,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.3.Avena.barbata,Avena barbata,1,NA,11.28538274,,275,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.3.Borya.sphaerocephala,Borya sphaerocephala,1,NA,NA,,34,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.3.Calandrinia.eremaea,Calandrinia eremaea,1,NA,0.076058968,,45,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.3.Crassula.colorata,Crassula colorata,1,NA,0.005954861,,15,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.3.Erodium.cygnorum,Erodium cygnorum,1,NA,6.356784994,,20,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.3.Hypochaeris.glabra,Hypochaeris glabra,1,NA,0.41599678,,10,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.3.Neurachne.alopecuroidea,Neurachne alopecuroidea,1,NA,NA,,250,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.3.Podolepis.canescens,Podolepis aristata,1,19.86478461,0.122951111,,270,NA,NA,133.3721639,NA,6.714,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.3.Podolepis.lessonii,Podolepis lessonii,1,NA,0.030797751,,45,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.3.Podotheca.gnaphalioides,Podotheca gnaphalioides,1,NA,0.247825039,,190,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.3.Rhodanthe.laevis,Rhodanthe laevis,1,NA,0.04108,,130,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.3.Trachymene.ornata,Trachymene ornata,1,NA,1.68171,,55,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.3.Vulpia.myuros,Vulpia myuros,1,NA,0.27818,,280,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.3.Waitzia.acuminata,Waitzia acuminata,1,NA,0.081320335,,215,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.3.Zaluzianskya.divaricata,Zaluzianskya divaricata,1,NA,0.051621151,,70,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.4.Aira.cupaniana,Aira cupaniana,1,NA,0.022108333,,50,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.4.Avena.barbata,Avena barbata,1,25.30615976,11.28538274,,490,NA,NA,226.2876806,NA,8.942,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.4.Borya.sphaerocephala,Borya sphaerocephala,1,NA,NA,,34,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.4.Calandrinia.eremaea,Calandrinia eremaea,1,NA,0.076058968,,45,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.4.Calandrinia.granulifera,Calandrinia granulifera,1,NA,0.029166667,,14,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.4.Crassula.colorata,Crassula colorata,1,NA,0.005954861,,24,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.4.Dampiera.lavandulacea,Dampiera lavandulacea,1,10.73978851,2.42,,120,NA,NA,88.37771965,NA,8.229,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.4.Hypochaeris.glabra,Hypochaeris glabra,1,NA,0.41599678,,15,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.4.Lobelia.gibbosa,Lobelia gibbosa,1,NA,0.01,,80,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.4.Podolepis.canescens,Podolepis aristata,1,NA,0.122951111,,250,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.4.Podolepis.lessonii,Podolepis lessonii,1,33.31075432,0.030797751,,85,NA,NA,39.17344708,NA,1.176,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.4.Podotheca.gnaphalioides,Podotheca gnaphalioides,1,18.99899108,0.247825039,,210,NA,NA,104.2474641,NA,5.487,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.4.Trachymene.cyanopetala,Trachymene cyanopetala,1,NA,2.4263,,100,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.4.Trachymene.ornata,Trachymene ornata,1,NA,1.68171,,200,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.4.Wahlenbergia.gracilenta,Wahlenbergia gracilenta,1,NA,0.007774194,,75,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.4.Waitzia.acuminata,Waitzia acuminata,1,NA,0.081320335,,155,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.5.Aristida.contorta,Aristida contorta,1,NA,0.392327211,,70,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.5.Calandrinia.eremaea,Calandrinia eremaea,1,NA,0.076058968,,40,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.5.Calandrinia.granulifera,Calandrinia granulifera,1,NA,0.029166667,,12,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.5.Dampiera.lavandulacea,Dampiera lavandulacea,1,8.902606917,2.42,,65,NA,NA,117.9773469,NA,13.252,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.5.Gnephosis.tenuissima,Gnephosis tenuissima,1,26.78258887,0.013735632,,80,NA,NA,10.07025342,NA,0.376,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.5.Hypochaeris.glabra,Hypochaeris glabra,1,NA,0.41599678,,15,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.5.Lobelia.gibbosa,Lobelia gibbosa,1,NA,0.01,,205,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.5.Nicotiana.rotundifolia,Nicotiana rotundifolia,1,NA,0.120291364,,10,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.5.Ophioglossum.lusitanicum,Ophioglossum lusitanicum,1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.5.Pentameris.airoides,Pentameris airoides,1,NA,0.050803484,,60,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.5.Podolepis.lessonii,Podolepis lessonii,1,17.7179646,0.030797751,,135,NA,NA,60.13477185,NA,3.394,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.5.Podotheca.gnaphalioides,Podotheca gnaphalioides,1,22.8090962,0.247825039,,160,NA,NA,131.0154486,NA,5.744,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.5.Ptilotus.sp,Ptilotus sp,1,19.76100056,NA,,70,NA,NA,314.7532169,NA,15.928,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.5.Vulpia.myuros,Vulpia myuros,1,NA,0.27818,,90,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.5.Wahlenbergia.gracilenta,Wahlenbergia gracilenta,1,NA,0.007774194,,30,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.5.Waitzia.acuminata,Waitzia acuminata,1,NA,0.081320335,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.5.Zaluzianskya.divaricata,Zaluzianskya divaricata,1,NA,0.051621151,,23,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.6.Aristida.contorta,Aristida contorta,1,NA,0.392327211,,80,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.6.Avena.barbata,Avena barbata,1,43.48960833,11.28538274,,190,NA,NA,86.54432058,NA,1.99,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.6.Calandrinia.eremaea,Calandrinia eremaea,1,NA,0.076058968,,40,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.6.Ceratogyne.obionoides,Ceratogyne obionoides,1,NA,0.297849662,,70,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.6.Gonocarpus.nodulosus,Gonocarpus nodulosus,1,NA,0.37042,,95,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.6.Hypochaeris.glabra,Hypochaeris glabra,1,NA,0.41599678,,20,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.6.Neurachne.alopecuroidea,Neurachne alopecuroidea,1,NA,NA,,80,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.6.Parentucellia.latifolia,Parentucellia latifolia,1,NA,0.008838178,,55,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.6.Pentameris.airoides,Pentameris airoides,1,NA,0.050803484,,155,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.6.Poaceae.sp7,Poaceae sp7,1,15.07622812,NA,,120,NA,NA,26.7,NA,1.771,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.6.Podotheca.gnaphalioides,Podotheca gnaphalioides,1,25.91020988,0.247825039,,160,NA,NA,164.193,NA,6.337,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.6.Trachymene.cyanopetala,Trachymene cyanopetala,1,NA,2.4263,,175,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.6.Trachymene.ornata,Trachymene ornata,1,NA,1.68171,,115,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.6.Vulpia.myuros,Vulpia myuros,1,NA,0.27818,,185,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.6.Waitzia.acuminata,Waitzia acuminata,1,NA,0.081320335,,350,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.7.Avena.barbata,Avena barbata,1,42.65873016,11.28538274,,420,NA,NA,236.5,NA,5.544,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.7.Calandrinia.eremaea,Calandrinia eremaea,1,NA,0.076058968,,50,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.7.Erodium.cygnorum,Erodium cygnorum,1,26.44910477,6.356784994,,105,NA,NA,159.541,NA,6.032,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.7.Hypochaeris.glabra,Hypochaeris glabra,1,NA,0.41599678,,20,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.7.Waitzia.acuminata,Waitzia acuminata,1,23.40030194,0.081320335,,160,NA,NA,201.5,NA,8.611,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.8.Arthropodium.curvipes,Arthropodium curvipes,1,44.69485294,0.32485,,90,NA,NA,72.942,NA,1.632,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.8.Avena.barbata,Avena barbata,1,NA,11.28538274,,245,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.8.Calandrinia.eremaea,Calandrinia eremaea,1,NA,0.076058968,,30,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.8.Ceratogyne.obionoides,Ceratogyne obionoides,1,NA,0.297849662,,50,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.8.Dampiera.lavandulacea,Dampiera lavandulacea,1,NA,2.42,,75,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.8.Erodium.cygnorum,Erodium cygnorum,1,NA,6.356784994,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.8.Gonocarpus.nodulosus,Gonocarpus nodulosus,1,NA,0.37042,,60,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.8.Hypochaeris.glabra,Hypochaeris glabra,1,30.13988077,0.41599678,,15,NA,NA,500.5329999,NA,16.607,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.8.Lobelia.gibbosa,Lobelia gibbosa,1,34.47878788,0.01,,100,NA,NA,17.067,NA,0.495,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.8.Neurachne.alopecuroidea,Neurachne alopecuroidea,1,NA,NA,,175,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.8.Podolepis.canescens,Podolepis aristata,1,NA,0.122951111,,230,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.8.Podolepis.lessonii,Podolepis lessonii,1,35.89250354,0.030797751,,75,NA,NA,25.376,NA,0.707,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.8.Podotheca.gnaphalioides,Podotheca gnaphalioides,1,20.15692884,0.247825039,,110,NA,NA,53.819,NA,2.67,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.8.Vulpia.myuros,Vulpia myuros,1,34.00844206,0.27818,,155,NA,NA,44.313,NA,1.303,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.8.Wahlenbergia.gracilenta,Wahlenbergia gracilenta,1,NA,0.007774194,,125,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.8.Waitzia.acuminata,Waitzia acuminata,1,NA,0.081320335,,240,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.9.Aira.cupaniana,Aira cupaniana,1,NA,0.022108333,,40,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.9.Avena.barbata,Avena barbata,1,NA,11.28538274,,230,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.9.Borya.sphaerocephala,Borya sphaerocephala,1,NA,NA,,34,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.9.Briza.maxima,Briza maxima,1,NA,2.003138341,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.9.Calandrinia.eremaea,Calandrinia eremaea,1,NA,0.076058968,,20,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.9.Dampiera.lavandulacea,Dampiera lavandulacea,1,NA,2.42,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.9.Hypochaeris.glabra,Hypochaeris glabra,1,NA,0.41599678,,10,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.9.Lobelia.gibbosa,Lobelia gibbosa,1,NA,0.01,,150,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.9.Neurachne.alopecuroidea,Neurachne alopecuroidea,1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
SURV.1,2011.white.5.9.Poaceae.sp7,Poaceae sp7,1,NA,NA,,120,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
