unique_id,seed,focal,code,site,treatment
PE_OP_10_28_GORO,5,Goodenia rosea,GORO,PE,OP
PE_OP_10_29_GORO,3,Goodenia rosea,GORO,PE,OP
PE_OP_10_31_GORO,0,Goodenia rosea,GORO,PE,OP
PE_OP_10_32_GORO,3,Goodenia rosea,GORO,PE,OP
PE_OP_10_33_GORO,3,Goodenia rosea,GORO,PE,OP
PE_OP_10_34_GORO,3,Goodenia rosea,GORO,PE,OP
PE_OP_10_35_GORO,4,Goodenia rosea,GORO,PE,OP
PE_OP_10_37_GORO,5,Goodenia rosea,GORO,PE,OP
PE_OP_10_39_GORO,11,Goodenia rosea,GORO,PE,OP
PE_OP_10_40_GORO,8,Goodenia rosea,GORO,PE,OP
PE_OP_10_41_GORO,0,Goodenia rosea,GORO,PE,OP
PE_OP_10_44_GORO,0,Goodenia rosea,GORO,PE,OP
PE_OP_10_47_GORO,1,Goodenia rosea,GORO,PE,OP
PE_OP_10_48_GORO,3,Goodenia rosea,GORO,PE,OP
PE_OP_10_49_GORO,8,Goodenia rosea,GORO,PE,OP
PE_OP_10_50_GORO,12,Goodenia rosea,GORO,PE,OP
PE_OP_10_55_GORO,10,Goodenia rosea,GORO,PE,OP
PE_OP_10_56_GORO,2,Goodenia rosea,GORO,PE,OP
PE_OP_10_57_GORO,1,Goodenia rosea,GORO,PE,OP
PE_OP_10_60_GORO,4,Goodenia rosea,GORO,PE,OP
PE_OP_10_62_GORO,4,Goodenia rosea,GORO,PE,OP
PE_OP_10_63_GORO,21,Goodenia rosea,GORO,PE,OP
PE_OP_10_64_GORO,2,Goodenia rosea,GORO,PE,OP
PE_OP_10_65_GORO,2,Goodenia rosea,GORO,PE,OP
PE_OP_10_66_GORO,0,Goodenia rosea,GORO,PE,OP
PE_OP_10_67_GORO,0,Goodenia rosea,GORO,PE,OP
PE_OP_10_69_GORO,4,Goodenia rosea,GORO,PE,OP
PE_OP_10_71_GORO,8,Goodenia rosea,GORO,PE,OP
PE_OP_10_74_GORO,14,Goodenia rosea,GORO,PE,OP
PE_OP_10_1_TRCY,12,Trachymene cyanopetala,TRCY,PE,OP
PE_OP_10_2_TRCY,8,Trachymene cyanopetala,TRCY,PE,OP
PE_OP_10_4_TRCY,44,Trachymene cyanopetala,TRCY,PE,OP
PE_OP_10_7_TRCY,18,Trachymene cyanopetala,TRCY,PE,OP
PE_OP_10_12_TRCY,20,Trachymene cyanopetala,TRCY,PE,OP
PE_OP_10_14_TRCY,8,Trachymene cyanopetala,TRCY,PE,OP
PE_OP_10_15_TRCY,22,Trachymene cyanopetala,TRCY,PE,OP
PE_OP_10_16_TRCY,4,Trachymene cyanopetala,TRCY,PE,OP
PE_OP_10_5_PEAI,34,Pentameris airoides,PEAI,PE,OP
PE_OP_10_6_PEAI,20,Pentameris airoides,PEAI,PE,OP
PE_OP_10_7_PEAI,26,Pentameris airoides,PEAI,PE,OP
PE_OP_10_9_PEAI,16,Pentameris airoides,PEAI,PE,OP
PE_OP_10_11_PEAI,114,Pentameris airoides,PEAI,PE,OP
PE_OP_10_1_TROR,4,Trachymene ornata,TROR,PE,OP
PE_OP_10_2_TROR,4,Trachymene ornata,TROR,PE,OP
PE_OP_10_3_TROR,14,Trachymene ornata,TROR,PE,OP
PE_OP_10_5_TROR,4,Trachymene ornata,TROR,PE,OP
PE_OP_10_6_TROR,14,Trachymene ornata,TROR,PE,OP
PE_OP_10_e7_GORO,3,Goodenia rosea,GORO,PE,OP
PE_OP_10_e6_GORO,2,Goodenia rosea,GORO,PE,OP
PE_OP_10_e13_GORO,10,Goodenia rosea,GORO,PE,OP
PE_OP_10_e12_GORO,8,Goodenia rosea,GORO,PE,OP
PE_OP_10_e8_GORO,4,Goodenia rosea,GORO,PE,OP
PE_OP_10_e10_GORO,18,Goodenia rosea,GORO,PE,OP
PE_OP_10_e11_GORO,2,Goodenia rosea,GORO,PE,OP
PE_OP_10_e5_GORO,3,Goodenia rosea,GORO,PE,OP
PE_OP_10_e4_GORO,2,Goodenia rosea,GORO,PE,OP
PE_OP_10_e3_GORO,0,Goodenia rosea,GORO,PE,OP
PE_OP_10_e2_GORO,2,Goodenia rosea,GORO,PE,OP
PE_OP_10_e1_GORO,5,Goodenia rosea,GORO,PE,OP
PE_OP_10_e9_GORO,1,Goodenia rosea,GORO,PE,OP
PE_OP_10_e10_PEAI,32,Pentameris airoides,PEAI,PE,OP
PE_OP_10_e7_PEAI,28,Pentameris airoides,PEAI,PE,OP
PE_OP_10_e6_PEAI,66,Pentameris airoides,PEAI,PE,OP
PE_OP_10_e3_PEAI,56,Pentameris airoides,PEAI,PE,OP
PE_OP_10_e4_PEAI,34,Pentameris airoides,PEAI,PE,OP
PE_OP_10_e5_PEAI,22,Pentameris airoides,PEAI,PE,OP
PE_OP_10_e1_PEAI,22,Pentameris airoides,PEAI,PE,OP
PE_OP_10_e2_PEAI,16,Pentameris airoides,PEAI,PE,OP
PE_OP_10_e9_PEAI,36,Pentameris airoides,PEAI,PE,OP
PE_OP_10_e1_TRCY,4,Trachymene cyanopetala,TRCY,PE,OP
PE_OP_11_3_GORO,6,Goodenia rosea,GORO,PE,OP
PE_OP_11_4_GORO,7,Goodenia rosea,GORO,PE,OP
PE_OP_11_6_GORO,24,Goodenia rosea,GORO,PE,OP
PE_OP_11_7_GORO,6,Goodenia rosea,GORO,PE,OP
PE_OP_11_8_GORO,4,Goodenia rosea,GORO,PE,OP
PE_OP_11_9_GORO,5,Goodenia rosea,GORO,PE,OP
PE_OP_11_16_GORO,8,Goodenia rosea,GORO,PE,OP
PE_OP_11_18_GORO,2,Goodenia rosea,GORO,PE,OP
PE_OP_11_21_GORO,10,Goodenia rosea,GORO,PE,OP
PE_OP_11_22_GORO,13,Goodenia rosea,GORO,PE,OP
PE_OP_11_23_GORO,6,Goodenia rosea,GORO,PE,OP
PE_OP_11_26_GORO,18,Goodenia rosea,GORO,PE,OP
PE_OP_11_27_GORO,6,Goodenia rosea,GORO,PE,OP
PE_OP_11_28_GORO,0,Goodenia rosea,GORO,PE,OP
PE_OP_11_29_GORO,4,Goodenia rosea,GORO,PE,OP
PE_OP_11_30_GORO,2,Goodenia rosea,GORO,PE,OP
PE_OP_11_31_GORO,6,Goodenia rosea,GORO,PE,OP
PE_OP_11_32_GORO,5,Goodenia rosea,GORO,PE,OP
PE_OP_11_36_GORO,8,Goodenia rosea,GORO,PE,OP
PE_OP_11_37_GORO,2,Goodenia rosea,GORO,PE,OP
PE_OP_11_38_GORO,3,Goodenia rosea,GORO,PE,OP
PE_OP_11_39_GORO,7,Goodenia rosea,GORO,PE,OP
PE_OP_11_40_GORO,21,Goodenia rosea,GORO,PE,OP
PE_OP_11_41_GORO,0,Goodenia rosea,GORO,PE,OP
PE_OP_11_1_TRCY,4,Trachymene cyanopetala,TRCY,PE,OP
PE_OP_11_2_TRCY,12,Trachymene cyanopetala,TRCY,PE,OP
PE_OP_11_3_TRCY,24,Trachymene cyanopetala,TRCY,PE,OP
PE_OP_11_6_TRCY,4,Trachymene cyanopetala,TRCY,PE,OP
PE_OP_11_10_TRCY,10,Trachymene cyanopetala,TRCY,PE,OP
PE_OP_11_1_TROR,6,Trachymene ornata,TROR,PE,OP
PE_OP_11_2_TROR,32,Trachymene ornata,TROR,PE,OP
PE_OP_11_3_TROR,6,Trachymene ornata,TROR,PE,OP
PE_OP_11_5_TROR,4,Trachymene ornata,TROR,PE,OP
PE_OP_11_6_TROR,8,Trachymene ornata,TROR,PE,OP
PE_OP_11_8_TROR,2,Trachymene ornata,TROR,PE,OP
PE_OP_11_e1_GORO,7,Goodenia rosea,GORO,PE,OP
PE_OP_11_e3_GORO,4,Goodenia rosea,GORO,PE,OP
PE_OP_11_e2_GORO,8,Goodenia rosea,GORO,PE,OP
PE_OP_11_e6_GORO,1,Goodenia rosea,GORO,PE,OP
PE_OP_11_e4_GORO,1,Goodenia rosea,GORO,PE,OP
PE_OP_11_e1_TRCY,2,Trachymene cyanopetala,TRCY,PE,OP
PE_OP_12_1_ARCA,7,Arctotheca calendula,ARCA,PE,OP
PE_OP_12_1_WAAC,105,Waitzia acuminata,WAAC,PE,OP
PE_OP_12_1_GORO,12,Goodenia rosea,GORO,PE,OP
PE_OP_12_2_GORO,6,Goodenia rosea,GORO,PE,OP
PE_OP_12_3_GORO,3,Goodenia rosea,GORO,PE,OP
PE_OP_12_4_GORO,6,Goodenia rosea,GORO,PE,OP
PE_OP_12_5_GORO,0,Goodenia rosea,GORO,PE,OP
PE_OP_12_8_GORO,13,Goodenia rosea,GORO,PE,OP
PE_OP_12_10_GORO,2,Goodenia rosea,GORO,PE,OP
PE_OP_12_11_GORO,0,Goodenia rosea,GORO,PE,OP
PE_OP_12_12_GORO,5,Goodenia rosea,GORO,PE,OP
PE_OP_12_13_GORO,5,Goodenia rosea,GORO,PE,OP
PE_OP_12_14_GORO,9,Goodenia rosea,GORO,PE,OP
PE_OP_12_15_GORO,2,Goodenia rosea,GORO,PE,OP
PE_OP_12_17_GORO,9,Goodenia rosea,GORO,PE,OP
PE_OP_12_21_GORO,0,Goodenia rosea,GORO,PE,OP
PE_OP_12_22_GORO,7,Goodenia rosea,GORO,PE,OP
PE_OP_12_23_GORO,1,Goodenia rosea,GORO,PE,OP
PE_OP_12_24_GORO,2,Goodenia rosea,GORO,PE,OP
PE_OP_12_25_GORO,2,Goodenia rosea,GORO,PE,OP
PE_OP_12_27_GORO,1,Goodenia rosea,GORO,PE,OP
PE_OP_12_28_GORO,2,Goodenia rosea,GORO,PE,OP
PE_OP_12_29_GORO,9,Goodenia rosea,GORO,PE,OP
PE_OP_12_30_GORO,8,Goodenia rosea,GORO,PE,OP
PE_OP_12_31_GORO,10,Goodenia rosea,GORO,PE,OP
PE_OP_12_32_GORO,18,Goodenia rosea,GORO,PE,OP
PE_OP_12_33_GORO,14,Goodenia rosea,GORO,PE,OP
PE_OP_12_34_GORO,5,Goodenia rosea,GORO,PE,OP
PE_OP_12_35_GORO,1,Goodenia rosea,GORO,PE,OP
PE_OP_12_36_GORO,11,Goodenia rosea,GORO,PE,OP
PE_OP_12_37_GORO,8,Goodenia rosea,GORO,PE,OP
PE_OP_12_40_GORO,10,Goodenia rosea,GORO,PE,OP
PE_OP_12_42_GORO,3,Goodenia rosea,GORO,PE,OP
PE_OP_12_44_GORO,17,Goodenia rosea,GORO,PE,OP
PE_OP_12_45_GORO,3,Goodenia rosea,GORO,PE,OP
PE_OP_12_48_GORO,9,Goodenia rosea,GORO,PE,OP
PE_OP_12_50_GORO,9,Goodenia rosea,GORO,PE,OP
PE_OP_12_51_GORO,2,Goodenia rosea,GORO,PE,OP
PE_OP_12_53_GORO,6,Goodenia rosea,GORO,PE,OP
PE_OP_12_54_GORO,1,Goodenia rosea,GORO,PE,OP
PE_OP_12_56_GORO,8,Goodenia rosea,GORO,PE,OP
PE_OP_12_57_GORO,12,Goodenia rosea,GORO,PE,OP
PE_OP_12_1_TRCY,12,Trachymene cyanopetala,TRCY,PE,OP
PE_OP_12_2_TRCY,10,Trachymene cyanopetala,TRCY,PE,OP
PE_OP_12_3_TRCY,6,Trachymene cyanopetala,TRCY,PE,OP
PE_OP_12_4_TRCY,30,Trachymene cyanopetala,TRCY,PE,OP
PE_OP_12_8_TROR,4,Trachymene ornata,TROR,PE,OP
PE_OP_12_9_TRCY,4,Trachymene cyanopetala,TRCY,PE,OP
PE_OP_12_11_TRCY,10,Trachymene cyanopetala,TRCY,PE,OP
PE_OP_12_14_TRCY,18,Trachymene cyanopetala,TRCY,PE,OP
PE_OP_12_20_TRCY,4,Trachymene cyanopetala,TRCY,PE,OP
PE_OP_12_21_TRCY,4,Trachymene cyanopetala,TRCY,PE,OP
PE_OP_12_22_TRCY,6,Trachymene cyanopetala,TRCY,PE,OP
PE_OP_12_1_TROR,8,Trachymene ornata,TROR,PE,OP
PE_OP_12_2_TROR,12,Trachymene ornata,TROR,PE,OP
PE_OP_12_4_TROR,6,Trachymene ornata,TROR,PE,OP
PE_OP_12_e12_GORO,1,Goodenia rosea,GORO,PE,OP
PE_OP_12_e11_GORO,0,Goodenia rosea,GORO,PE,OP
PE_OP_12_e10_GORO,5,Goodenia rosea,GORO,PE,OP
PE_OP_12_e3_GORO,1,Goodenia rosea,GORO,PE,OP
PE_OP_12_e2_GORO,3,Goodenia rosea,GORO,PE,OP
PE_OP_12_e4_GORO,0,Goodenia rosea,GORO,PE,OP
PE_OP_12_e13_GORO,2,Goodenia rosea,GORO,PE,OP
PE_OP_12_e6_GORO,3,Goodenia rosea,GORO,PE,OP
PE_OP_12_e5_GORO,2,Goodenia rosea,GORO,PE,OP
PE_OP_12_e8_GORO,2,Goodenia rosea,GORO,PE,OP
PE_OP_12_e1_GORO,1,Goodenia rosea,GORO,PE,OP
PE_OP_12_e9_GORO,5,Goodenia rosea,GORO,PE,OP
PE_OP_12_e1_TRCY,16,Trachymene cyanopetala,TRCY,PE,OP
PE_OP_12_e2_TRCY,34,Trachymene cyanopetala,TRCY,PE,OP
PE_OP_12_e3_TRCY,12,Trachymene cyanopetala,TRCY,PE,OP
PE_OP_12_e5_TRCY,4,Trachymene cyanopetala,TRCY,PE,OP
PE_OP_12_e7_TRCY,6,Trachymene cyanopetala,TRCY,PE,OP
PE_OP_12_e1_PEAI,36,Pentameris airoides,PEAI,PE,OP
PE_OP_12_e2_PEAI,36,Pentameris airoides,PEAI,PE,OP
PE_OP_12_e3_PEAI,74,Pentameris airoides,PEAI,PE,OP
PE_OP_12_e4_PEAI,44,Pentameris airoides,PEAI,PE,OP
PE_OP_1_3_ARCA,14,Arctotheca calendula,ARCA,PE,OP
PE_OP_1_1_HYGL,0,Hyalosperma glutinosum,HYGL,PE,OP
PE_OP_1_2_HYGL,4,Hyalosperma glutinosum,HYGL,PE,OP
PE_OP_1_3_HYGL,2,Hyalosperma glutinosum,HYGL,PE,OP
PE_OP_1_5_HYGL,3,Hyalosperma glutinosum,HYGL,PE,OP
PE_OP_1_11_GORO,4,Goodenia rosea,GORO,PE,OP
PE_OP_1_12_GORO,1,Goodenia rosea,GORO,PE,OP
PE_OP_1_13_GORO,9,Goodenia rosea,GORO,PE,OP
PE_OP_1_14_GORO,3,Goodenia rosea,GORO,PE,OP
PE_OP_1_15_GORO,3,Goodenia rosea,GORO,PE,OP
PE_OP_1_16_GORO,2,Goodenia rosea,GORO,PE,OP
PE_OP_1_17_GORO,7,Goodenia rosea,GORO,PE,OP
PE_OP_1_20_GORO,9,Goodenia rosea,GORO,PE,OP
PE_OP_1_21_GORO,2,Goodenia rosea,GORO,PE,OP
PE_OP_1_22_GORO,4,Goodenia rosea,GORO,PE,OP
PE_OP_1_24_GORO,8,Goodenia rosea,GORO,PE,OP
PE_OP_1_25_GORO,7,Goodenia rosea,GORO,PE,OP
PE_OP_1_26_GORO,5,Goodenia rosea,GORO,PE,OP
PE_OP_1_27_GORO,6,Goodenia rosea,GORO,PE,OP
PE_OP_1_28_GORO,3,Goodenia rosea,GORO,PE,OP
PE_OP_1_29_GORO,2,Goodenia rosea,GORO,PE,OP
PE_OP_1_30_GORO,2,Goodenia rosea,GORO,PE,OP
PE_OP_1_31_GORO,6,Goodenia rosea,GORO,PE,OP
PE_OP_1_32_GORO,8,Goodenia rosea,GORO,PE,OP
PE_OP_1_34_GORO,2,Goodenia rosea,GORO,PE,OP
PE_OP_1_37_GORO,9,Goodenia rosea,GORO,PE,OP
PE_OP_1_38_GORO,1,Goodenia rosea,GORO,PE,OP
PE_OP_1_39_GORO,0,Goodenia rosea,GORO,PE,OP
PE_OP_1_40_GORO,4,Goodenia rosea,GORO,PE,OP
PE_OP_1_41_GORO,14,Goodenia rosea,GORO,PE,OP
PE_OP_1_42_GORO,7,Goodenia rosea,GORO,PE,OP
PE_OP_1_e5_GORO,6,Goodenia rosea,GORO,PE,OP
PE_OP_1_e1_GORO,2,Goodenia rosea,GORO,PE,OP
PE_OP_1_e2_GORO,0,Goodenia rosea,GORO,PE,OP
PE_OP_1_e3_GORO,1,Goodenia rosea,GORO,PE,OP
PE_OP_1_e4_GORO,1,Goodenia rosea,GORO,PE,OP
PE_OP_1_e1_PEAI,22,Pentameris airoides,PEAI,PE,OP
PE_OP_2_1_TROR,6,Trachymene ornata,TROR,PE,OP
PE_OP_2_2_TROR,6,Trachymene ornata,TROR,PE,OP
PE_OP_2_36_GORO,4,Goodenia rosea,GORO,PE,OP
PE_OP_2_37_GORO,5,Goodenia rosea,GORO,PE,OP
PE_OP_2_53_GORO,4,Goodenia rosea,GORO,PE,OP
PE_OP_2_54_GORO,1,Goodenia rosea,GORO,PE,OP
PE_OP_2_55_GORO,7,Goodenia rosea,GORO,PE,OP
PE_OP_2_57_GORO,0,Goodenia rosea,GORO,PE,OP
PE_OP_2_58_GORO,2,Goodenia rosea,GORO,PE,OP
PE_OP_2_59_GORO,1,Goodenia rosea,GORO,PE,OP
PE_OP_2_60_GORO,3,Goodenia rosea,GORO,PE,OP
PE_OP_2_61_GORO,3,Goodenia rosea,GORO,PE,OP
PE_OP_2_62_GORO,0,Goodenia rosea,GORO,PE,OP
PE_OP_2_64_GORO,5,Goodenia rosea,GORO,PE,OP
PE_OP_2_67_GORO,1,Goodenia rosea,GORO,PE,OP
PE_OP_2_68_GORO,3,Goodenia rosea,GORO,PE,OP
PE_OP_2_69_GORO,2,Goodenia rosea,GORO,PE,OP
PE_OP_2_72_GORO,3,Goodenia rosea,GORO,PE,OP
PE_OP_2_75_GORO,2,Goodenia rosea,GORO,PE,OP
PE_OP_2_79_GORO,6,Goodenia rosea,GORO,PE,OP
PE_OP_2_87_GORO,0,Goodenia rosea,GORO,PE,OP
PE_OP_2_88_GORO,8,Goodenia rosea,GORO,PE,OP
PE_OP_2_89_GORO,4,Goodenia rosea,GORO,PE,OP
PE_OP_2_92_GORO,3,Goodenia rosea,GORO,PE,OP
PE_OP_2_95_GORO,4,Goodenia rosea,GORO,PE,OP
PE_OP_3_5_ARCA,8,Arctotheca calendula,ARCA,PE,OP
PE_OP_3_24_ARCA,8,Arctotheca calendula,ARCA,PE,OP
PE_OP_3_25_ARCA,37,Arctotheca calendula,ARCA,PE,OP
PE_OP_3_26_ARCA,31,Arctotheca calendula,ARCA,PE,OP
PE_OP_3_27_ARCA,53,Arctotheca calendula,ARCA,PE,OP
PE_OP_3_28_ARCA,320,Arctotheca calendula,ARCA,PE,OP
PE_OP_3_29_ARCA,8,Arctotheca calendula,ARCA,PE,OP
PE_OP_3_30_ARCA,183,Arctotheca calendula,ARCA,PE,OP
PE_OP_3_4_PEAI,20,Pentameris airoides,PEAI,PE,OP
PE_OP_3_5_PEAI,18,Pentameris airoides,PEAI,PE,OP
PE_OP_3_4_GORO,3,Goodenia rosea,GORO,PE,OP
PE_OP_3_5_GORO,13,Goodenia rosea,GORO,PE,OP
PE_OP_3_6_GORO,0,Goodenia rosea,GORO,PE,OP
PE_OP_3_7_GORO,5,Goodenia rosea,GORO,PE,OP
PE_OP_3_8_GORO,10,Goodenia rosea,GORO,PE,OP
PE_OP_3_10_GORO,2,Goodenia rosea,GORO,PE,OP
PE_OP_3_13_GORO,4,Goodenia rosea,GORO,PE,OP
PE_OP_3_17_GORO,7,Goodenia rosea,GORO,PE,OP
PE_OP_3_18_GORO,0,Goodenia rosea,GORO,PE,OP
PE_OP_3_27_GORO,2,Goodenia rosea,GORO,PE,OP
PE_OP_3_28_GORO,5,Goodenia rosea,GORO,PE,OP
PE_OP_3_29_GORO,2,Goodenia rosea,GORO,PE,OP
PE_OP_3_30_GORO,1,Goodenia rosea,GORO,PE,OP
PE_OP_3_31_GORO,7,Goodenia rosea,GORO,PE,OP
PE_OP_3_32_GORO,1,Goodenia rosea,GORO,PE,OP
PE_OP_3_34_GORO,1,Goodenia rosea,GORO,PE,OP
PE_OP_3_38_GORO,0,Goodenia rosea,GORO,PE,OP
PE_OP_3_43_GORO,0,Goodenia rosea,GORO,PE,OP
PE_OP_3_46_GORO,1,Goodenia rosea,GORO,PE,OP
PE_OP_3_47_GORO,4,Goodenia rosea,GORO,PE,OP
PE_OP_3_49_GORO,0,Goodenia rosea,GORO,PE,OP
PE_OP_3_50_GORO,13,Goodenia rosea,GORO,PE,OP
PE_OP_3_1_TRCY,8,Trachymene cyanopetala,TRCY,PE,OP
PE_OP_3_3_TRCY,2,Trachymene cyanopetala,TRCY,PE,OP
PE_OP_3_5_TRCY,2,Trachymene cyanopetala,TRCY,PE,OP
PE_OP_3_7_TRCY,4,Trachymene cyanopetala,TRCY,PE,OP
PE_OP_3_8_TRCY,4,Trachymene cyanopetala,TRCY,PE,OP
PE_OP_3_e1_PEAI,18,Pentameris airoides,PEAI,PE,OP
PE_OP_3_e2_PEAI,26,Pentameris airoides,PEAI,PE,OP
PE_OP_3_e4_PEAI,48,Pentameris airoides,PEAI,PE,OP
PE_OP_3_e5_PEAI,10,Pentameris airoides,PEAI,PE,OP
PE_OP_3_e2_TRCY,4,Trachymene cyanopetala,TRCY,PE,OP
PE_OP_3_e1_TRCY,4,Trachymene cyanopetala,TRCY,PE,OP
PE_OP_3_e1_GORO,7,Goodenia rosea,GORO,PE,OP
PE_OP_3_e1_ARCA,81,Arctotheca calendula,ARCA,PE,OP
PE_OP_3_e2_ARCA,27,Arctotheca calendula,ARCA,PE,OP
PE_OP_3_e3_ARCA,33,Arctotheca calendula,ARCA,PE,OP
PE_OP_3_e1_WAAC,0,Waitzia acuminata,WAAC,PE,OP
PE_OP_4_6_ARCA,22,Arctotheca calendula,ARCA,PE,OP
PE_OP_4_9_ARCA,6,Arctotheca calendula,ARCA,PE,OP
PE_OP_4_12_ARCA,121,Arctotheca calendula,ARCA,PE,OP
PE_OP_4_13_ARCA,17,Arctotheca calendula,ARCA,PE,OP
PE_OP_4_1_HYGL,16,Hyalosperma glutinosum,HYGL,PE,OP
PE_OP_4_1_GORO,3,Goodenia rosea,GORO,PE,OP
PE_OP_4_3_GORO,0,Goodenia rosea,GORO,PE,OP
PE_OP_4_4_GORO,1,Goodenia rosea,GORO,PE,OP
PE_OP_4_8_GORO,16,Goodenia rosea,GORO,PE,OP
PE_OP_4_13_GORO,7,Goodenia rosea,GORO,PE,OP
PE_OP_4_14_GORO,9,Goodenia rosea,GORO,PE,OP
PE_OP_4_16_GORO,19,Goodenia rosea,GORO,PE,OP
PE_OP_4_17_GORO,28,Goodenia rosea,GORO,PE,OP
PE_OP_4_21_GORO,5,Goodenia rosea,GORO,PE,OP
PE_OP_4_22_GORO,4,Goodenia rosea,GORO,PE,OP
PE_OP_4_23_GORO,0,Goodenia rosea,GORO,PE,OP
PE_OP_4_24_GORO,0,Goodenia rosea,GORO,PE,OP
PE_OP_4_26_GORO,2,Goodenia rosea,GORO,PE,OP
PE_OP_4_28_GORO,7,Goodenia rosea,GORO,PE,OP
PE_OP_4_30_GORO,4,Goodenia rosea,GORO,PE,OP
PE_OP_4_31_GORO,5,Goodenia rosea,GORO,PE,OP
PE_OP_4_33_GORO,5,Goodenia rosea,GORO,PE,OP
PE_OP_4_2_TRCY,4,Trachymene cyanopetala,TRCY,PE,OP
PE_OP_4_3_TRCY,0,Trachymene cyanopetala,TRCY,PE,OP
PE_OP_4_4_TRCY,0,Trachymene cyanopetala,TRCY,PE,OP
PE_OP_4_5_TRCY,0,Trachymene cyanopetala,TRCY,PE,OP
PE_OP_4_6_TRCY,0,Trachymene cyanopetala,TRCY,PE,OP
PE_OP_4_7_TRCY,14,Trachymene cyanopetala,TRCY,PE,OP
PE_OP_4_8_TRCY,4,Trachymene cyanopetala,TRCY,PE,OP
PE_OP_4_9_TRCY,14,Trachymene cyanopetala,TRCY,PE,OP
PE_OP_4_10_TRCY,0,Trachymene cyanopetala,TRCY,PE,OP
PE_OP_4_12_TRCY,0,Trachymene cyanopetala,TRCY,PE,OP
PE_OP_4_13_TRCY,2,Trachymene cyanopetala,TRCY,PE,OP
PE_OP_4_e1_GORO,2,Goodenia rosea,GORO,PE,OP
PE_OP_4_e2_GORO,12,Goodenia rosea,GORO,PE,OP
PE_OP_4_e1_PEAI,32,Pentameris airoides,PEAI,PE,OP
PE_OP_4_e3_TRCY,6,Trachymene cyanopetala,TRCY,PE,OP
PE_OP_4_e1_ARCA,48,Arctotheca calendula,ARCA,PE,OP
PE_OP_5_3_ARCA,18,Arctotheca calendula,ARCA,PE,OP
PE_OP_5_4_ARCA,24,Arctotheca calendula,ARCA,PE,OP
PE_OP_5_6_ARCA,65,Arctotheca calendula,ARCA,PE,OP
PE_OP_5_7_ARCA,30,Arctotheca calendula,ARCA,PE,OP
PE_OP_5_13_ARCA,9,Arctotheca calendula,ARCA,PE,OP
PE_OP_5_15_ARCA,56,Arctotheca calendula,ARCA,PE,OP
PE_OP_5_16_ARCA,8,Arctotheca calendula,ARCA,PE,OP
PE_OP_5_24_ARCA,19,Arctotheca calendula,ARCA,PE,OP
PE_OP_5_25_ARCA,22,Arctotheca calendula,ARCA,PE,OP
PE_OP_5_28_ARCA,23,Arctotheca calendula,ARCA,PE,OP
PE_OP_5_31_ARCA,7,Arctotheca calendula,ARCA,PE,OP
PE_OP_5_35_ARCA,27,Arctotheca calendula,ARCA,PE,OP
